"statement_id";"time";"person";"organization";"concept";"agreement";"start_position";"stop_position";"text";"coder";"document_id";"document_title";"document_author";"document_source";"document_section";"document_type"
392;2023-04-21 15:41:55;"Johann Weber";"övp";"Österreich verfügt über ein kompetentes System für die Ausbildung zukünftiger Forstwirte";1;383;3634;"Auch die Land- und Forstwirtschaft braucht und hat damit auch eine sichere Zukunft. Warum? – Der verurteilenswürdige Angriffskrieg Russlands gegen die Ukraine hat uns einmal mehr ganz drastisch vor Augen geführt, wie wichtig die Eigenversorgung mit Lebensmitteln in Österreich ist. Wir haben hier bei uns auch wirklich mehrfach ausgezeichnete, gute Voraussetzungen dazu. Österreich ist ein wunderschönes Land mit entsprechenden natürlichen Ressourcen für die Landwirtschaft – ich denke da ganz besonders an unsere wirklich fruchtbaren Böden. Wir haben ein wunderbar geeignetes Klima, und was wir auch haben, das sind unsere Bäuerinnen und Bauern. Wir haben darüber hinaus auch das Know-how, wie Landwirtschaft erfolgreich funktionieren kann, und wir haben noch eine weitere sehr, sehr wichtige Ressource: Speziell bei uns in den Regionen haben wir wirklich viele junge Menschen, die an der Land- und Forstwirtschaft in ihren unterschiedlichsten Ausprägungen ein hohes Interesse haben und es auch zeigen. (Beifall bei der ÖVP.) Ein Blick auf die Entwicklung der Schülerzahlen in den land- und forstwirtschaftlichen Fachschulen, aber auch in den Bundesschulen macht mich da ganz sicher. Wir haben in allen Bereichen steigende Schülerzahlen. In Kärnten haben wir plus 87 Schülerinnen und Schüler in den landwirtschaftlichen Fachschulen, österreichweit haben wir ein Plus von 520 Schülerinnen und Schülern. Bei den landwirtschaftlichen Bundesschulen haben wir eine Steigerung um 20 Prozent, und das in den Jahren 2020 bis 2023. Das kann sich sehen lassen, und es ist wahrscheinlich auch das einzige Schulsystem in Österreich, das in den letzten Jahren eine steigende Schülerzahl vorweisen kann. Das muss man auch einmal gesagt haben. (Beifall bei der ÖVP.) Dafür, dass das so ist, wie es ist, gibt es natürlich viele Gründe, und einer der wichtigsten Gründe für mich ist – und davon bin ich überzeugt –, dass an den land- und forstwirtschaftlichen Fachschulen und auch an den Bundesschulen sehr modern, innovativ, motiviert und offen für Neues gearbeitet und unterrichtet wird. Ein weiterer Grund für mich ist: Wir haben eben viele junge, motivierte Menschen, die sich genau eine solche Ausbildung – eine moderne, offene und zukunftsorientierte Ausbildung – wünschen, und in Österreich bekommen sie diese Ausbildung an den besagten Schulen auch. Das ist auch ganz wichtig für unseren ländlichen Raum, weil diese Schülerinnen und Schüler dann auch in den ländlichen Regionen bleiben und diesen ländlichen Raum, von dem wir ja alle so positiv schwärmen, beleben. Was braucht es also, um diesen ländlichen Raum auch in Zukunft entsprechend zu gestalten und zu erhalten? – Es braucht ein Parlament und eine Bundesregierung, die genau das unterstützt. Deshalb ein großes Danke für die Finanzierung dieser unserer Schulen im ländlichen Raum, die landwirtschaftlichen Fachschulen und Bundesschulen, und in diesem Zusammenhang eben auch ein Danke für das Plus von 15,4 Millionen Euro für diese Schulen. Ich bitte somit um Zustimmung für das Budget 2023, denn es gibt Sicherheit und eine Zukunft für die Eigenversorgung. – Vielen Dank. (Beifall bei der ÖVP.) 17.17 Präsidentin Doris Bures: Als Nächster gelangt Herr Abgeordneter Andreas Kühberger zu Wort. – Bitte.";3;1318;"2022_183NRSITZ_Johann_Weber_ÖVP_1964.txt";"";"";"";""
393;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Die Digitalisierung wird in Zukunft eine wichtige Rolle bei der Automatisierung der Landwirtschaft spielen";1;2779;2958;"Zwei wesentliche Punkte, Digitalisierung und Automatisierung, werden den Arbeitsplatz Bauernhof in Zukunft massiv verändern. In dieser Transformation müssen wir auch unterstützen.";3;1319;"2022_183NRSITZ_Johannes_Schmuckenschlager_ÖVP_1955.txt";"";"";"";""
395;2023-04-21 15:41:55;"Nikolaus Berlakovich";"övp";"Pestizidverbot stellt Lebensmittelsicherheit in Österreich auf den Prüfstand";1;330;2068;" Es passiert bereits, dass schonende Pflanzenschutzmittel gemacht werden. (Abg. Cornelia Ecker: Lesen Sie den Grünen Bericht!) Die Biolandwirtschaft verwendet Pflanzenschutzmittel, die die konventionellen, schonenden Mittel - - (Abg. Cornelia Ecker: Das stimmt nicht, das wissen Sie!) – Das passiert bereits. Ich würde Sie dringend ersuchen, setzen Sie sich mit dem Thema auseinander, anstatt hier Horrorszenarien zu zeichnen, die ja so in der Realität nicht eintreten. Sie verunsichern ja die Bevölkerung! Als ob alle vergiftet werden. Das ist doch verantwortungslos, was Sie hier tun! (Beifall bei der ÖVP.) Die Diskussion zum Budget von Land- und Forstwirtschaft und Regionen hat noch nie in einem derartigen Umfeld stattgefunden. Corona hat den Hunger in der Welt dramatisch verschärft und der Ukrainekrieg hat die Situation noch einmal zusätzlich befeuert. 400 Millionen Menschen sind abhängig von Weizen aus der Ukraine und aus Russland: Afrika, der Nahe Osten und auch der asiatische Raum. Von drei Broten, die in Afrika gegessen werden, werden zwei Brote aus Weizen aus der Ukraine gemacht. Wenn das Getreide dort nicht hinkommen kann, gibt es Hungersnöte und Migrationsbewegungen, die sich niemand wünscht. Daher diskutieren wir jetzt hier – Frau Kollegin Ecker, darüber müssen wir reden – über Ernährungssicherung in der Welt und auch in Europa. Das sind die Herausforderungen und dem trägt dieses Budget Rechnung. Die Reform der Gemeinsamen Agrarpolitik ist ein wichtiger Beitrag dazu. Zugegeben, die Bauern ärgern sich über gewisse Auflagen und die bürokratischen Entwicklungen, und ich danke Minister Totschnig, dass er da ständig dabei ist, Dinge abzuschärfen und praxistauglich zu machen – wirklich ein großes Danke dafür. ";3;1320;"2022_183NRSITZ_Nikolaus_Berlakovich_ÖVP_1944.txt";"";"";"";""
396;2023-04-21 15:41:55;"Nikolaus Berlakovich";"övp";"Trockenes Holz soll als Biomasse genutzt werden";1;3473;3783;"Das Zweite auf der europäischen Ebene: die Erneuerbare-Richtlinie, wonach plötzlich Waldbiomasse nicht mehr als erneuerbar angesehen werden soll, also trockenes Holz nicht mehr für energetische Zwecke verheizt werden soll – das versteht niemand –, bis hin zur Wiederherstellung in der Natur, die Zurückführung.";3;1320;"2022_183NRSITZ_Nikolaus_Berlakovich_ÖVP_1944.txt";"";"";"";""
397;2023-04-21 15:41:55;"Nikolaus Prinz";"övp";"in Österreich sollte das Potenzial von Biomasse als erneuerbare Energie genutzt werden";1;1642;1867;"Das wollte ich nur insofern mitgeben, als es wichtig ist, dass wir in Österreich die Potenziale der erneuerbaren Energie nutzen, egal ob es Fotovoltaik ist, ob es Wasserkraft ist, ob es Windenergie ist oder auch Biomasse ist.";3;1321;"2022_183NRSITZ_Nikolaus_Prinz_ÖVP_2066.txt";"";"";"";""
398;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"die neue gemeinsame Agrarpolitik bringt Stabilität und Planungssicherheit für die Forstwirtschaft";1;1985;2465;"Ich möchte auf drei Schwerpunkte eingehen, die wir budgetär festgemacht haben und die im Wesentlichen unsere Mittelverwendung beschreiben. Der erste Bereich ist das Thema Versorgungssicherheit durch eine starke Land- und Forstwirtschaft. Damit die Land- und Forstwirtschaft auch in Zukunft krisenfest ist und die Lebensmittelsicherung gewährleistet wird, brauchen unsere Bäuerinnen und Bauern Stabilität und Planungssicherheit. Das bringt die neue Gemeinsame Agrarpolitik ab 2023.";3;1322;"2022_183NRSITZ_Norbert_Totschnig_1950.txt";"";"";"";""
399;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"die neue gemeinsame Agrarpolitik sieht auch Maßnahmen zur Förderung des Holzbaus, zur Erhaltung der Schutzfunktion der Wälder und zur Beseitigung der Borkenkäferschäden vor ";1;5991;7188;"Den zweiten Schwerpunkt im Budget kann man unter folgendem Titel zusammenfassen: die Bevölkerung in den Regionen schützen. Hierfür sind Investitionen zum Schutz vor Naturgefahren vorgesehen, mit einem Volumen, mit einer Aufstockung von jährlich 15 Millionen Euro, insgesamt bis 2026 60 Millionen Euro zusätzlich für den Hochwasserschutz. Das ist vor allem in Zeiten zunehmender Wetterextreme, zunehmender Unwetterereignisse wichtig und ein wichtiges Signal auch für die Bevölkerung. Wir können mit diesen zusätzlichen Mitteln insgesamt 400 Hochwasserschutzmaßnahmen beschleunigt umsetzen. Das garantiert einen Schutz für insgesamt 12 000 Personen, die ihn unbedingt und raschestmöglich brauchen. Für die Errichtung klimafitter Wälder, für die Forcierung des Holzbaus und den Erhalt der Schutzfunktion von Wäldern werden 2023 über den Waldfonds 22,5 Millionen Euro zur Verfügung gestellt. Hierbei ist noch zu ergänzen: Zusätzlich wird ein Programm für den Erosionsschutz aufgelegt. Das ist vor allem für die Gebiete wichtig, die derzeit unter den Borkenkäferschäden leiden – Osttirol, Kärnten. Um insgesamt 5,5 Millionen Euro jährlich wird da aufgestockt, damit die Siedlungsgebiete gesichert sind.";3;1322;"2022_183NRSITZ_Norbert_Totschnig_1950.txt";"";"";"";""
400;2023-04-21 15:41:55;"Olga Voglauer";"Grüne";"Schonende Alternativen zu Pestiziden müssen verwendet werden";1;2877;3941;"Es geht auch darum, selbstständig unsere Betriebe zu entwickeln und unsere Maßstäbe anzuwenden. (Beifall bei den Grünen sowie der Abgeordneten Lindinger und Wöginger.) Worum wird es zukünftig gehen? – Zukünftig geht es darum: Wir brauchen mehr Bio! Ja, liebe Kolleginnen und Kollegen in der konventionellen Landwirtschaft, fürchtet euch nicht vor weniger Pestiziden, fürchtet euch nicht vor weniger Düngemitteln! (Beifall bei den Grünen und bei Abgeordneten der SPÖ.) Fürchtet euch nicht, wenn man sich überlegt, dass die Fruchtfolge auch breiter gefasst werden kann, denn das Wissen unserer Großeltern sollten wir nämlich schon ein paarmal wieder vor den Vorhang holen, um auch eine zukunftsfähige Landwirtschaft zu entwickeln. Also Stärkung der Biolandwirtschaft wird an oberster Stelle stehen. Warum? – Weil die Landwirtschaft mit 155 000 Betrieben nur dann bestehen wird, wenn sie mit Konsumentinnen und Konsumenten eine Partnerschaft eingeht, und wir wissen, dass wir dafür Transparenz brauchen, dass wir Kommunikation, vor allem aber auch Vertrauen brauchen.";3;1323;"2022_183NRSITZ_Olga_Voglauer_GRÜNE_1948.txt";"";"";"";""
401;2023-04-21 15:41:55;"Olga Voglauer";"Grüne";"Das Budget für die Forstwirtschaft sollte erhöht werden, um die Wälder vor Dürre und Borkenkäfer zu schützen";1;4274;4869;"Ein weiteres wichtiges Anliegen, das ich über all die letzten Sommer von meinen Besuchen auf Betrieben mitgenommen habe, sind unsere Wälder. Es kann nicht sein, dass der Borkenkäfer unsere Wälder weiter so frisst wie jetzt. Wir brauchen auch in der Waldwirtschaft und in der Forstwirtschaft ein viel höheres Budget – ich hoffe, das können wir im nächsten Jahr erkämpfen –, denn der Wald Österreichs stirbt derzeit, und da müssen wir schleunigst aktiv werden. Aufgrund der Trockenheit und der Notwendigkeit des Schutzes unserer Siedlungsräume gilt es, gerade da wesentlich mehr Einsatz zu zeigen.";3;1323;"2022_183NRSITZ_Olga_Voglauer_GRÜNE_1948.txt";"";"";"";""
402;2023-04-21 15:41:55;"Walter Rauch";"FPÖ";"Hackgut sollten auf europäischer Ebene als nachhaltig eingestuft werden";1;188;1248;"Die ÖVP ist ja immer sehr euphorisch im Danken, aber wenn man dir, Kollege Köchl, zuhört, könnte man fast glauben, die ÖVP kann das Wort Bauer nicht einmal mehr buchstabieren, wenn du schilderst, was sie in den letzten Jahren gemacht hat. Herr Bundesminister, Sie haben die Nachhaltigkeit erwähnt. Die Nachhaltigkeit in der Landwirtschaft ist wichtig für die Zukunft unseres Landes und die Ernährungssicherheit. Da frage ich mich schon: Warum haben Sie sich dementsprechend nicht dafür eingesetzt, dass Holz, Hackgut auf der europäischen Ebene als nachhaltig eingestuft wurde? Was ist stattdessen passiert? – Auf der europäischen Ebene als nachhaltig eingestuft wurden Atomstrom und Gas. Da hätte ich mir wesentlich mehr von Ihnen erwartet. Ich hätte mir erwartet, dass Sie Flagge zeigen und sich auch für die Holzbauern oder für die Holzindustrie dementsprechend einsetzen (Heiterkeit bei der SPÖ), was die Nachhaltigkeit des Hackgutes betrifft, vor allem in Bezug auf die Fernwärme, wo es doch sehr, sehr wichtig ist, auch alternative Energieformen zu haben.";3;1325;"2022_183NRSITZ_Walter_Rauch_FPÖ_1961.txt";"";"";"";""
338;2023-04-21 15:41:55;"Martina Diesner-Wais";"övp";"Biomasse sollte als erneuerbar deklariert werden, da diese ausgebaut werden sollten und Abhängigkeit reduziert";1;1608;1831;"Gerade in einer Zeit der Energiekrise ist erneuerbare Energie zu stärken, und damit wird auch die Abhängigkeit reduziert. Es ist auch ganz besonders wichtig, dass wir bei den erneuerbaren Energien die Biomasse dabei haben. ";4;1334;"2022_189NRSITZ_Martina_Diesner-Wais_ÖVP_1358.txt";"";"";"";""
339;2023-04-21 15:41:55;"";"";"";1;1608;1831;"Gerade in einer Zeit der Energiekrise ist erneuerbare Energie zu stärken, und damit wird auch die Abhängigkeit reduziert. Es ist auch ganz besonders wichtig, dass wir bei den erneuerbaren Energien die Biomasse dabei haben. ";4;1334;"2022_189NRSITZ_Martina_Diesner-Wais_ÖVP_1358.txt";"";"";"";""
341;2023-04-21 15:41:55;"Martina Diesner-Wais";"övp";"In Österreich ist Holz eine nachwachsende, erneuerbare Energieform, die gefördert und vor Raubbau-Importen geschützt werden sollte.";1;2058;2411;"Daher gilt es, den Antiatomkurs in der Politik weiterzuführen und auch dafür Sorge zu tragen, dass Österreichs Forstwirtschaft nicht belastet wird, weil in anderen Ländern aufgrund von Holzschlägerungen Raubbau am Wald stattfindet. In Österreich ist das Holz eine natürlich nachwachsende, erneuerbare Energie, die es auch zu fördern und zu stärken gilt.";4;1334;"2022_189NRSITZ_Martina_Diesner-Wais_ÖVP_1358.txt";"";"";"";""
355;2023-04-21 15:41:55;"Christian Ragger";"FPÖ";"Öffentliche Gebäude sollten verstärkt aus Holz gebaut werden (Wohnungsgemeinnützigkeit)";1;5197;5582;"Weitere Formen wie zum Beispiel Holz, das Slowenien seit 2010 einsetzt, wo 50 Prozent aus Holz gebaut werden können: Das ist in einem Holzland wie Österreich null. Sie schaffen es, in Mailand elfstöckige Wohnhäuser aus Holz zu bauen, aber wir schaffen es in einem Holzland wie Österreich nicht, diese Wohnbauformen – in der Gemeinnützigkeit, aber auch im Wohnungswesen – zu etablieren.";4;1346;"2023_202NRSITZ_Christian_Ragger_FPÖ_453.txt";"";"";"";""
356;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"Naturschutz und Klimaschutz sollten ergänzend und nicht ausschlißend gesehen werden (Borkenkäfer zerstört mehr Wald als Errichtung von Windrädern.)";1;1889;3018;"Der hohe Anspruch des Umweltverträglichkeitsprüfungsgesetzes ist es ja letztendlich, nicht Naturschutz versus Klimaschutz zu sehen, sondern das Ganze zusammenzubringen, wirklich die Interessen zu erkennen, aber letztendlich vor allem auch Rechte zu wahren. Ich möchte nur eines sagen, weil vorhin das Bild mit den Windrädern – typischerweise, komisch, ein Zufall: aus Kärnten – gezeigt wurde und die große Angst ist, wie viele Bäume geschlagen wurden, damit da ein Windrad stehen kann: Na bitte, dann machen wir das nicht, dann machen wir weiter so, aber dann darf ich Sie recht herzlich einladen, wenn Sie seitens der freiheitlichen Fraktion eine solche Sorge um den Wald haben, kommen Sie ins Waldviertel, schauen Sie sich das Klimaopfer Wald im Waldviertel an, wo wir mit dem Borkenkäfer Kalamitäten aufgrund des Klimawandels, enorme Einbußen in einem gesamten Landstrich haben. Das geht bis ins Mühlviertel hinauf. (Zwischenruf des Abg. Angerer.) Dort sind schon mehr Bäume gefallen, als jemals durch ein Windrad fallen werden, also bitte, bleiben Sie doch realistisch! (Beifall bei der ÖVP und bei Abgeordneten der Grünen.) ";4;1347;"2023_202NRSITZ_Johannes_Schmuckenschlager_ÖVP_529.txt";"";"";"";""
358;2023-04-21 15:41:55;"Johannes Schmuckenschlager";"övp";"UVP wahrt Rechte aller Beteiligten und ist schnelles Verfahren";1;3086;3363;"Umweltverträglichkeitsprüfungsgesetz macht das: Rechte der verschiedensten Beteiligten zu wahren – das ist ganz, ganz wichtig –, aber trotzdem mit dem großen Ziel der Beschleunigung, um bei Verfahren und vor allem bei den klimarelevanten Maßnahmen schneller unterwegs zu sein. ";4;1347;"2023_202NRSITZ_Johannes_Schmuckenschlager_ÖVP_529.txt";"";"";"";""
361;2023-04-21 15:41:55;"Martina Diesner-Wais";"övp";"Schadholz sollte zur Erzeugung erneuerbarer Energie gebraucht werden.";1;1055;1389;"Mein Kollege hat es schon angesprochen, gerade das Waldviertel ist ja von einem massiven Borkenkäferproblem betroffen. (Ruf bei der SPÖ: Aber Windradel steht dort keines im Waldviertel!) Daher ist es wichtig, dass die Erzeugung erneuerbare Energie in einem Mix aus Biomasse, Sonne und Wind forciert wird, was dort alles vorhanden ist.";4;1348;"2023_202NRSITZ_Martina_Diesner-Wais_ÖVP_534.txt";"";"";"";""
362;2023-04-21 15:41:55;"";"";"Biomasse ist für ländliche Regionen wichtiger Energielieferant und nachhaltig";1;3127;3706;"Für mich nicht nachvollziehbar ist, dass man in der EU jetzt mehr oder weniger festgestellt hat, mit dem Programm RED III, dass Biomasse nicht mehr nachhaltig sei. – Es gibt nichts Intelligenteres, als das Holz, das sowieso zuwächst, nachhaltig zu nützen und daraus Energie zu produzieren. Gerade für uns in den ländlichen Regionen ist Biomasse ein wichtiger Rohstoff, um Energie zu produzieren. Gerade bei uns in Tirol nutzen wir derzeit 100 000 Festmeter Holz, das jährlich zuwächst, noch nicht. Das heißt, wir hätten noch Potenzial und wären dann immer noch extrem nachhaltig.";4;1349;"2023_205NRSITZ_Josef_Hechenberger_ÖVP_235.txt";"";"";"";""
359;2023-04-21 15:41:55;"Lukas Hammer";"Grüne";"Transformation hin zu Dekarbonisierung der Industrie braucht Planbarkeit und Förderungen";1;829;1377;"Wir haben bis 2030 2,975 Milliarden Euro dafür bereitgestellt, dass sich die Industrie auf einen Dekarbonisierungsprozess oder einen Dekarbonisierungsweg begibt, weil es eben nicht genug ist, einfach nur Forderungen aufzustellen, weil es nicht genug ist, einfach nur Ziele irgendwo zu definieren, sondern weil die Industrie Planbarkeit braucht. Die Politik darf nicht nur fordern, sondern sie muss eben auch fördern und sie muss der Industrie sagen, dass sie auch bereit ist, diesen Weg Seite an Seite mit der Wirtschaft zu gehen, und das tun wir. ";4;1350;"2023_205NRSITZ_Lukas_Hammer_GRÜNE_234.txt";"";"";"";""
